country_code,iata,latitude,longitude
US,NNK,58.7329,-157.02
US,NNL,59.9802,-154.839
US,NUI,70.21,-151.006
US,NUL,64.7293,-158.074
US,NUP,60.9056,-162.44
US,OBU,66.9123,-156.897
US,OLH,57.2181,-153.27
US,OME,64.5122,-165.445
US,OOK,60.5414,-165.087
US,ORI,57.8853,-152.846
US,ORT,62.9613,-141.929
US,ORV,66.8179,-161.019
US,OTZ,66.8847,-162.599
US,PAQ,61.5949,-149.089
US,PCA,58.9065,-157.714
US,PDB,59.7896,-154.124
US,PEC,57.9552,-136.236
US,PGM,59.3483,-151.832
US,PHO,68.3488,-166.799
US,PIP,57.5804,-157.572
US,PIZ,69.7329,-163.005
US,PKA,60.7029,-161.778
US,PML,56.006,-160.561
US,PPC,66.8141,-150.644
US,PPV,56.3288,-133.61
US,PQS,61.9346,-162.9
US,PSG,56.8017,-132.945
US,PTA,60.2017,-154.326
US,PTC,55.803,-133.597
US,PTD,56.2468,-134.648
US,PTH,56.9591,-158.633
US,PTU,59.0114,-161.82
US,PWR,56.381,-134.651
US,PYL,60.6853,-147.919
US,RBY,64.7272,-155.47
US,RDB,68.0321,-162.899
US,RDV,61.7881,-157.35
US,RMP,65.5079,-150.141
US,RSH,61.7789,-161.319
US,SCC,70.1947,-148.465
US,SCM,61.8453,-165.571
US,SDP,55.315,-160.523
US,SGW,56.8863,-134.158
US,SGY,59.4601,-135.316
US,SHG,66.8881,-157.162
US,SHH,66.2496,-166.089
US,SHX,62.6923,-159.569
US,SIT,57.0471,-135.362
US,SKK,64.3711,-161.224
US,SKW,61.9653,-151.191
US,SLQ,61.7005,-157.166
US,SMK,63.4901,-162.11
US,SMU,61.812,-147.507
US,SNP,57.1673,-170.22
US,SOL,64.5605,-164.446
US,SOV,59.4424,-151.704
US,SRV,61.7897,-156.589
US,STG,56.5783,-169.662
US,SVA,63.6864,-170.493
US,SVS,66.0172,-149.055
US,SVW,61.0974,-155.574
US,SWD,60.1269,-149.419
US,SXP,62.5206,-164.848
US,SXQ,60.4757,-151.034
US,SYA,52.7123,174.114
US,SYB,58.3733,-152.202
US,TAL,65.1744,-152.109
US,TCT,62.9932,-156.029
US,TEH,63.1339,-142.519
US,TEK,60.8714,-146.69
US,TKA,62.3205,-150.094
US,TKE,57.7797,-135.218
US,TKI,55.9371,-133.327
US,TKJ,63.3295,-142.954
US,TKL,58.4897,-133.943
US,TLA,65.2404,-166.339
US,TLF,63.3939,-153.269
US,TLJ,62.8944,-155.977
US,TLT,61.0968,-160.969
US,TNC,65.5631,-167.922
US,TNK,60.5755,-165.272
US,TOG,59.0528,-160.397
US,TSG,63.3744,-143.336
US,TWA,59.0756,-160.273
US,TWE,65.6793,-164.799
US,TYE,61.0767,-151.138
US,UGB,57.4254,-157.74
US,UGI,57.7304,-153.321
US,UGS,57.5279,-157.399
US,UMM,63.3315,-149.127
US,UMT,69.3711,-152.136
US,UNK,63.8884,-160.799
US,UTO,65.9928,-153.704
US,UUK,70.3308,-149.598
US,VAK,61.5409,-165.6
US,VDZ,61.1339,-146.248
US,VEE,67.0087,-146.366
US,WAA,65.6226,-168.095
US,WBB,63.516,-162.278
US,WBQ,66.3622,-147.407
US,WCR,67.5045,-148.483
US,WFB,55.3499,-131.677
US,WHD,55.9033,-130.01
US,WKK,59.2826,-158.618
US,WLK,66.6001,-159.986
US,WLR,55.6013,-131.637
US,WMK,55.7396,-132.255
US,WMO,64.6892,-163.413
US,WNA,60.6903,-161.979
US,WOW,61.7542,-150.052
US,WRG,56.4843,-132.37
US,WSB,55.5296,-133.642
US,WSF,61.1821,-149.863
US,WSM,67.4046,-150.123
US,WSN,58.7034,-157.008
US,WTK,67.5661,-162.975
US,WTL,60.3353,-162.667
US,WWA,61.5717,-149.54
US,WWP,56.1163,-133.122
US,WWT,60.9391,-164.641
US,WYB,55.9163,-131.801
US,YAK,59.5033,-139.66
US,ZNC,60.9807,-159.994
US,AVW,32.4096,-111.218
US,AZA,33.3078,-111.655
US,BGT,34.5959,-113.17
US,BSQ,31.364,-109.883
US,BXK,33.4204,-112.686
US,CFT,32.9528,-109.21
US,CGZ,32.9549,-111.767
US,CTW,34.73,-112.035
US,CWX,32.2454,-109.895
US,DGL,31.3426,-109.506
US,DMA,32.1665,-110.883
US,DUG,31.469,-109.604
US,DVT,33.6883,-112.083
US,FHU,31.5885,-110.344
US,FLG,35.1385,-111.671
US,GCN,35.9524,-112.147
US,GCW,35.9904,-113.816
US,GLB,33.3531,-110.667
US,GYR,33.4225,-112.376
US,HBK,34.9407,-110.138
US,HII,34.5711,-114.358
US,IFP,35.1574,-114.56
US,IGM,35.2595,-113.938
US,INW,35.0219,-110.723
US,LGF,32.86,-114.397
US,LUF,33.535,-112.383
US,MSC,33.4608,-111.728
US,MVM,36.7164,-110.228
US,MYH,36.8116,-111.642
US,MZJ,32.5106,-111.328
US,OLS,31.4177,-110.848
US,PGA,36.9261,-111.448
US,PGS,35.5713,-113.293
US,PHX,33.4343,-112.012
US,PJB,34.2568,-111.339
US,PRC,34.6545,-112.42
US,PXL,35.7917,-110.423
US,SAD,32.8548,-109.635
US,SCF,33.6229,-111.911
US,SDX,34.8486,-111.788
US,SJN,34.5186,-109.379
US,SOW,34.2655,-110.006
US,TBC,36.0928,-111.383
US,TUS,32.1161,-110.941
US,TYZ,34.4528,-110.115
US,VLE,35.6506,-112.148
US,WTR,33.8125,-109.987
US,YUM,32.6566,-114.606
US,AGO,33.228,-93.217
US,ARG,36.1247,-90.9251
US,AWM,35.1351,-90.2344
US,BVX,35.7262,-91.6473
US,BYH,35.9643,-89.944
US,CDH,33.6228,-92.7634
US,CKK,36.2649,-91.5626
US,CRT,33.1783,-91.8802
US,ELD,33.221,-92.8133
US,FCY,34.942,-90.775
US,FLP,36.2909,-92.5903
US,FSM,35.3366,-94.3674
US,FYV,36.0051,-94.1701
US,HEE,34.5766,-90.6762
US,HKA,35.9404,-89.8308
US,HOT,34.478,-93.0962
US,HRO,36.2615,-93.1547
US,JBR,35.8317,-90.6464
US,LIT,34.7294,-92.2243
US,LRF,34.9169,-92.1497
US,MPJ,35.1389,-92.9092
US,MXA,35.8944,-90.1546
US,PBF,34.1731,-91.9356
US,PGR,36.0629,-90.5078
US,ROG,36.3723,-94.1069
US,SGT,34.5995,-91.575
US,SLG,36.1919,-94.49
US,SPZ,36.1764,-94.1193
US,SRC,35.2106,-91.7375
US,TXK,33.4537,-93.991
US,WMH,36.3689,-92.4705
US,XNA,36.2819,-94.3068
US,,36.3458,-94.2194
US,ACV,40.9781,-124.109
US,AHC,40.2662,-120.153
US,APC,38.2132,-122.281
US,APV,34.5753,-117.186
US,AUN,38.9548,-121.082
US,AVX,33.4049,-118.416
US,BAB,39.1361,-121.437
US,BFL,35.4336,-119.057
US,BIH,37.3731,-118.364
US,BLH,33.6192,-114.717
US,BLU,39.275,-120.71
US,BNG,33.9231,-116.851
US,BUR,34.2007,-118.359
US,BWC,32.9929,-115.517
US,BXS,33.259,-116.321
US,BYS,35.2805,-116.63
US,BZF,40.5749,-122.408
US,CCB,34.1116,-117.688
US,CCR,37.9897,-122.057
US,CEC,41.7802,-124.237
US,CIC,39.7954,-121.858
US,CKE,38.9906,-122.901
US,CLD,33.1283,-117.28
US,CLG,36.1631,-120.294
US,CLR,33.1315,-115.521
US,CNO,33.9747,-117.637
US,COA,38.0304,-120.415
US,CPM,33.89,-118.244
US,CRO,36.1025,-119.595
US,CSL,35.3261,-120.7429
US,CXL,32.6695,-115.513
US,DAG,34.8537,-116.787
US,DTH,36.4638,-116.881
US,EDW,34.9054,-117.884
US,EED,34.7663,-114.623
US,EKA,40.8034,-124.113
US,EMT,34.0861,-118.035
US,FAT,36.7762,-119.718
US,FCH,36.7324,-119.82
US,FOB,39.4743,-123.796
US,FUL,33.872,-117.98
US,GNF,39.9439,-120.945
US,HAF,37.5134,-122.501
US,HHR,33.9228,-118.335
US,HLI,36.8933,-121.41
US,HMT,33.734,-117.023
US,HWD,37.6592,-122.122
US,IPL,32.8342,-115.579
US,IYK,35.6588,-117.83
US,KIC,36.228,-121.122
US,LAX,33.9425,-118.408
US,LGB,33.8177,-118.152
US,LPC,34.6656,-120.468
US,LSN,37.0629,-120.869
US,LVK,37.6934,-121.82
US,MAE,36.9886,-120.112
US,MCC,38.6676,-121.401
US,MCE,37.2847,-120.514
US,MER,37.3805,-120.568
US,MHR,38.5539,-121.298
US,MHS,41.2632,-122.272
US,MHV,35.0594,-118.152
US,MIT,35.5074,-119.192
US,MMH,37.6241,-118.838
US,MOD,37.6258,-120.954
US,MRY,36.587,-121.843
US,MYF,32.8157,-117.14
US,MYV,39.0978,-121.57
US,NJK,32.8292,-115.672
US,NKX,32.8684,-117.143
US,NLC,36.333,-119.952
US,NLN,40.7193,-123.928
US,NOT,38.1436,-122.556
US,NRC,37.408,-121.109
US,NRS,32.5667,-117.117
US,NTD,34.1203,-119.121
US,NUQ,37.4161,-122.049
US,NVN,39.8185,-120.353
US,NZY,32.6992,-117.215
US,OAK,37.7213,-122.221
US,OAR,36.6819,-121.762
US,OCN,33.2173,-117.354
US,ODC,37.7563,-120.8
US,ONT,34.056,-117.601
US,OVE,39.4878,-121.622
US,OXR,34.2008,-119.207
US,PAO,37.4611,-122.115
US,PMD,34.6294,-118.085
US,POC,34.0916,-117.782
US,PRB,35.6729,-120.627
US,PSP,33.8297,-116.507
US,PTV,36.0296,-119.063
US,PVF,38.7242,-120.753
US,PYS,39.7105,-121.6163
US,RAL,33.9519,-117.445
US,RBF,34.2638,-116.856
US,RBK,33.5742,-117.128
US,RBL,40.1507,-122.252
US,RDD,40.509,-122.293
US,RHV,37.3329,-121.819
US,RIR,33.9897,-117.411
US,RIV,33.8807,-117.259
US,RMY,37.5109,-120.04
US,ROF,41.7304,-122.546
US,SAC,38.5125,-121.493
US,SAN,32.7336,-117.19
US,SAS,33.2414,-115.952
US,SBA,34.4262,-119.84
US,SBD,34.0954,-117.235
US,SBP,35.2368,-120.642
US,SCK,37.8942,-121.238
US,SDM,32.5723,-116.98
US,SEE,32.8262,-116.972
US,SFO,37.619,-122.375
US,SIY,41.7781,-122.473
US,SJC,37.3626,-121.929
US,SMF,38.6954,-121.591
US,SMO,34.0158,-118.451
US,SMX,34.8989,-120.457
US,SNA,33.6757,-117.868
US,SNS,36.6628,-121.606
US,SPA,34.9157,-81.9565
US,SQA,34.6068,-120.076
US,SQL,37.5119,-122.25
US,SRF,38.06,-122.51
US,STS,38.509,-122.813
US,SUM,33.995,-80.3613
US,SUU,38.2627,-121.927
US,SVE,40.3757,-120.573
US,SZN,34.0606,-119.915
US,SZP,34.3472,-119.061
US,TKF,39.32,-120.14
US,TLR,36.1563,-119.326
US,TNP,34.1316,-115.946
US,TOA,33.8034,-118.34
US,TRH,35.8125,-117.327
US,TRM,33.6267,-116.16
US,TSP,35.135,-118.439
US,TVL,38.8939,-119.995
US,UDD,33.7484,-116.275
US,UKI,39.126,-123.201
US,VBG,34.7373,-120.584
US,VCV,34.5975,-117.383
US,VIS,36.3187,-119.393
US,VNY,34.2098,-118.49
US,WHP,34.2593,-118.413
US,WJF,34.7411,-118.219
US,WLW,39.5164,-122.218
US,WVI,36.9357,-121.79
US,AFF,38.9697,-104.813
US,AKO,40.1756,-103.222
US,ALS,37.4349,-105.867
US,AMK,37.2032,-107.869
US,APA,39.5701,-104.849
US,ASE,39.2232,-106.869
US,BFK,39.7017,-104.752
US,BJC,39.9088,-105.117
US,CEZ,37.303,-108.628
US,CIG,40.4952,-107.522
US,CNE,38.428,-105.106
US,COS,38.8058,-104.701
US,CSE,38.8519,-106.928
US,DEN,39.8617,-104.673
US,DRO,37.1515,-107.754
US,EGE,39.6426,-106.918
US,FCS,38.6784,-104.757
US,FNL,40.4518,-105.011
US,GJT,39.1224,-108.527
US,GUC,38.5339,-106.933
US,GWS,39.5083,-107.311
US,GXY,40.4374,-104.633
US,HDN,40.4812,-107.218
US,LAA,38.0697,-102.688
US,LIC,39.2748,-103.666
US,LXV,39.2203,-106.317
US,MTJ,38.5098,-107.894
US,PGO,37.2863,-107.056
US,PUB,38.2891,-104.497
US,RIL,39.5263,-107.727
US,RNG,40.0932,-108.763
US,SBS,40.5163,-106.866
US,SLT,38.5383,-106.049
US,STK,40.6153,-103.265
US,TAD,37.2594,-104.341
US,TEX,37.9538,-107.908
US,WBU,40.0394,-105.226
US,WPO,38.8317,-107.646
US,BDL,41.9392,-72.6833
US,BDR,41.1635,-73.1262
US,DXR,41.3715,-73.4822
US,GON,41.3301,-72.0451
US,HFD,41.7367,-72.6494
US,HVN,41.2637,-72.8868
US,OXC,41.4786,-73.1352
US,DOV,39.1295,-75.466
US,GED,38.6892,-75.3589
US,ILG,39.6787,-75.6065
US,AAF,29.7275,-85.0275
US,APF,26.1526,-81.7753
US,AVO,27.5912,-81.5278
US,BCT,26.3785,-80.1077
US,BOW,27.9434,-81.7834
US,CDK,29.1342,-83.0505
US,CEW,30.7788,-86.5221
US,CLW,27.9767,-82.7587
US,COF,28.2349,-80.6101
US,COI,28.3416,-80.6855
US,CRG,30.3363,-81.5144
US,CTY,29.6355,-83.1048
US,DAB,29.1799,-81.0581
US,DSI,30.4001,-86.4715
US,ECP,30.3571,-85.7954
US,EGI,30.6504,-86.5229
US,EYW,24.5561,-81.7596
US,FLL,26.0726,-80.1527
US,FMY,26.5866,-81.8633
US,FPR,27.4951,-80.3683
US,FPY,30.0693,-83.5806
US,FXE,26.1973,-80.1707
US,GIF,28.0629,-81.7533
US,GNV,29.6901,-82.2718
US,HST,25.4886,-80.3836
US,HWO,26.0012,-80.2407
US,IMM,26.4332,-81.401
US,ISM,28.2898,-81.4371
US,JAX,30.4941,-81.6879
US,KYO,28.2213,-82.3745
US,LAL,27.9889,-82.0186
US,LCQ,30.182,-82.5769
US,LEE,28.8231,-81.8087
US,LNA,26.593,-80.0851
US,MCF,27.8493,-82.5212
US,MCO,28.4294,-81.309
US,MIA,25.7932,-80.2906
US,MLB,28.1028,-80.6453
US,MPB,25.7783,-80.1703
US,MRK,25.995,-81.6725
US,MTH,24.7261,-81.0514
US,NEN,30.3539,-81.8719
US,NIP,30.2358,-81.6806
US,NPA,30.3527,-87.3186
US,NQX,24.5758,-81.6889
US,NRB,30.3911,-81.4247
US,NSE,30.7242,-87.0219
US,NUN,30.4694,-87.3381
US,OBE,27.2628,-80.8498
US,OCA,25.3254,-80.2748
US,OCF,29.1726,-82.2242
US,OPF,25.907,-80.2784
US,ORL,28.5455,-81.3329
US,PAM,30.0696,-85.5754
US,PBI,26.6832,-80.0956
US,PGD,26.9202,-81.9905
US,PHK,26.785,-80.6934
US,PIE,27.9102,-82.6874
US,PNS,30.4734,-87.1866
US,PPM,26.2471,-80.1111
US,RSW,26.5362,-81.7552
US,SEF,27.4564,-81.3424
US,SFB,28.7776,-81.2375
US,SPG,27.7651,-82.627
US,SRQ,27.3954,-82.5544
US,SUA,27.1817,-80.2211
US,TIX,28.5148,-80.7992
US,TLH,30.3965,-84.3503
US,TMB,25.6479,-80.4328
US,TNT,25.8618,-80.897
US,TPA,27.9755,-82.5332
US,TPF,27.9156,-82.4493
US,UST,29.9592,-81.3398
US,VNC,27.0716,-82.4403
US,VPS,30.4832,-86.5254
US,VQQ,30.2187,-81.8767
US,VRB,27.6556,-80.4179
US,ZPH,28.2282,-82.1559
US,ABY,31.5355,-84.1945
US,AGS,33.3699,-81.9645
US,AHN,33.9486,-83.3263
US,ATL,33.6367,-84.4281
US,AYS,31.2491,-82.3955
US,BGE,30.9715,-84.6374
US,BQK,31.2588,-81.4665
US,CSG,32.5163,-84.9389
US,DBN,32.5644,-82.9853
US,DNL,33.4665,-82.0394
US,DNN,34.7229,-84.8702
US,FTY,33.7791,-84.5214
US,GVL,34.2726,-83.8302
US,LGC,33.0089,-85.0726
US,LIY,31.8891,-81.5623
US,LSF,32.3373,-84.9913
US,LZU,33.9781,-83.9624
US,MAC,32.8221,-83.562
US,MCN,32.6928,-83.6492
US,MGE,33.9154,-84.5163
US,MGR,31.0849,-83.8033
US,MLJ,33.1542,-83.2407
US,MQW,32.0946,-82.8822
US,MUL,31.1378,-83.7042
US,PDK,33.8756,-84.302
US,PIM,32.8407,-84.8824
US,RMG,34.3506,-85.158
US,SAV,32.1276,-81.2021
US,SSI,31.1518,-81.3913
US,SVN,32.01,-81.1457
US,SYV,31.5585,-83.8957
US,TBR,32.4827,-81.7369
US,TMA,31.429,-83.4885
US,TOC,34.5938,-83.2958
US,TVI,30.9016,-83.8813
US,VAD,30.9678,-83.193
US,VDI,32.1927,-82.3712
US,VLD,30.7825,-83.2767
US,WDR,33.9829,-83.6674
US,WRB,32.6401,-83.5919
US,BKH,22.0228,-159.785
US,BSF,19.7601,-155.554
US,FTI,-14.2172,-169.425
US,HDH,21.5795,-158.197
US,HHI,21.4835,-158.04
US,HNL,21.3206,-157.924
US,HNM,20.7956,-156.014
US,HPV,22.2092,-159.446
US,ITO,19.7214,-155.048
US,JHM,20.9629,-156.673
US,JRF,21.3074,-158.07
US,KOA,19.7388,-156.046
US,LIH,21.976,-159.339
US,LNY,20.7856,-156.951
US,LUP,21.211,-156.974
US,MDY,28.2017,-177.381
US,MKK,21.1529,-157.096
US,MUE,20.0013,-155.668
US,NGF,21.4505,-157.768
US,OGG,20.8986,-156.43
US,PAK,21.8969,-159.603
US,UPP,20.2653,-155.86
US,WKL,19.9205,-155.861
US,BOI,43.5644,-116.223
US,BYI,42.5426,-113.772
US,CHL,44.523,-114.218
US,COE,47.7743,-116.82
US,DBS,44.1666,-112.226
US,GNG,42.9172,-114.765
US,ICS,44.4938,-116.016
US,IDA,43.5136,-112.071
US,IDH,45.9426,-116.123
US,LWS,46.3745,-117.015
US,MLD,42.1666,-112.297
US,MUO,43.0436,-115.872
US,MYL,44.8897,-116.101
US,PIH,42.9098,-112.596
US,RXE,43.8339,-111.805
US,SMN,45.1238,-113.881
US,SUN,43.5044,-114.296
US,TWF,42.4818,-114.488
US,ALN,38.8903,-90.046
US,AUZ,41.7719,-88.4757
US,BDF,41.2309,-89.6157
US,BLV,38.5452,-89.8352
US,BMI,40.4771,-88.9159
US,CIR,37.0645,-89.2196
US,CMI,40.0392,-88.2781
US,CPS,38.5707,-90.1562
US,DEC,39.8346,-88.8657
US,DNV,40.1992,-87.5959
US,DPA,41.9078,-88.2486
US,DVN,41.6103,-90.5883
US,ENL,38.5151,-89.0911
US,EOK,40.4599,-91.4285
US,FEP,42.2462,-89.582
US,GBG,40.938,-90.4311
US,GRE,38.8362,-89.3784
US,HSB,37.8113,-88.5503
US,IJX,39.7707,-90.238
US,IKK,41.0714,-87.8463
US,JOT,41.5178,-88.1755
US,LOT,41.6073,-88.0962
US,LWV,38.7643,-87.6055
US,MDH,37.7781,-89.252
US,MDW,41.7861,-87.7525
US,MLI,41.4485,-90.5075
US,MQB,40.5201,-90.6524
US,MTO,39.4779,-88.2792
US,MVN,38.3219,-88.8535
US,MWA,37.755,-89.0111
US,OLY,38.7207,-88.1749
US,ORD,41.9786,-87.9047
US,PIA,40.6642,-89.6933
US,RFD,42.1953,-89.0972
US,SAR,38.1489,-89.6987
US,SLO,38.6429,-88.9642
US,SPI,39.8441,-89.6779
US,SQI,41.7428,-89.6763
US,UGN,42.4222,-87.8679
US,UIN,39.9427,-91.1946
US,VLA,38.9915,-89.1662
US,VYS,41.3519,-89.1531
US,AID,40.1086,-85.613
US,ANQ,41.6397,-85.0835
US,BFR,38.84,-86.4454
US,BMG,39.146,-86.6167
US,CEV,39.6985,-85.1297
US,CLU,39.2619,-85.8963
US,EKI,41.7194,-86.0032
US,EVV,38.037,-87.5324
US,FRH,38.5062,-86.6369
US,FWA,40.9785,-85.1951
US,GBI,26.6319,-78.3592
US,GFD,39.7903,-85.7361
US,GSH,41.5264,-85.7929
US,GUS,40.6481,-86.1521
US,HLB,39.3445,-85.2583
US,HNB,38.249,-86.9537
US,IND,39.7173,-86.2944
US,KKT,40.7587,-87.4282
US,LAF,40.4123,-86.9369
US,LPO,41.5725,-86.7345
US,MDN,38.7589,-85.4655
US,MGC,41.7033,-86.8212
US,MIE,40.2423,-85.3959
US,MZZ,40.4899,-85.6797
US,OKK,40.5282,-86.059
US,OTN,38.8514,-87.4997
US,PLY,41.3651,-86.3005
US,RCR,41.0656,-86.1817
US,RID,39.7572,-84.8428
US,RNZ,40.9479,-87.1826
US,SBN,41.7087,-86.3173
US,SER,38.9236,-85.9074
US,SIV,39.1147,-87.4483
US,SMD,41.1434,-85.1528
US,VPZ,41.454,-87.0071
US,AIO,41.4073,-95.0469
US,ALO,42.5571,-92.4003
US,AMW,41.992,-93.6218
US,AXG,43.0779,-94.272
US,BNW,42.0496,-93.8476
US,BRL,40.7832,-91.1255
US,CBF,41.2592,-95.7606
US,CCY,43.0726,-92.6108
US,CID,41.8847,-91.7108
US,CIN,42.0462,-94.789
US,CSQ,41.0214,-94.3633
US,CWI,41.8311,-90.3291
US,DBQ,42.402,-90.7095
US,DEH,43.2755,-91.7394
US,DNS,41.9864,-95.3807
US,DSM,41.534,-93.6631
US,EBS,42.4366,-93.8689
US,EFW,42.0102,-94.3426
US,EST,43.4074,-94.7464
US,FFL,41.0533,-91.9789
US,FMS,40.6593,-91.3268
US,FOD,42.5515,-94.1926
US,FXY,43.2347,-93.6241
US,HPT,42.7237,-93.2263
US,HUD,42.7361,-94.2452
US,ICL,40.7218,-95.0264
US,IDG,42.3325,-95.445
US,IFA,42.4708,-93.27
US,IOW,41.6392,-91.5465
US,LRJ,42.778,-96.1937
US,MCW,43.1578,-93.3313
US,MIW,42.1128,-92.9178
US,MPZ,40.9466,-91.5111
US,MUT,41.3678,-91.1482
US,MXO,42.2263,-91.1635
US,OMA,41.3032,-95.8941
US,OOA,41.0048,-93.3096
US,OTM,41.1066,-92.4479
US,POH,36.2456,-90.9553
US,PRO,41.828,-94.1599
US,RTL,43.3875,-95.1392
US,SLB,42.5973,-95.2407
US,SPW,43.1655,-95.2028
US,SUX,42.4026,-96.3844
US,TNU,41.6744,-93.0217
US,UKN,43.2805,-91.4695
US,ANY,37.1585,-98.0796
US,BEC,37.6945,-97.215
US,CBK,39.4275,-101.047
US,CEA,37.6486,-97.2506
US,CFV,37.094,-95.5719
US,CNK,39.5493,-97.6523
US,CNU,37.6688,-95.4851
US,DDC,37.7634,-99.9656
US,EDK,37.7741,-96.8176
US,EMP,38.3321,-96.1912
US,EWK,38.0582,-97.2745
US,FLV,39.3683,-94.9147
US,FOE,38.9509,-95.6636
US,FRI,39.0553,-96.7645
US,FSK,37.7984,-94.7694
US,GBD,38.3443,-98.8592
US,GCK,37.9275,-100.724
US,GLD,39.3706,-101.699
US,HLC,39.3788,-99.8315
US,HUT,38.0655,-97.8606
US,HYS,38.8422,-99.2732
US,IAB,37.6219,-97.2682
US,ICT,37.6499,-97.4331
US,IDP,37.1584,-95.7784
US,JCI,38.8309,-94.8903
US,LBL,37.0442,-100.96
US,LWC,39.0112,-95.2166
US,LYO,38.3428,-98.2269
US,MHK,39.141,-96.6708
US,MPR,38.3524,-97.6913
US,OJC,38.8476,-94.7376
US,PPF,37.3299,-95.5062
US,PTS,37.4478,-94.7311
US,PTT,37.7016,-98.7469
US,RSL,38.8721,-98.8118
US,SLN,38.791,-97.6522
US,TOP,39.0687,-95.6225
US,WLD,37.1686,-97.0376
US,BRY,37.8143,-85.4996
US,BWG,36.9645,-86.4197
US,CEY,36.6646,-88.3728
US,CVG,39.0488,-84.6678
US,EKX,37.686,-85.925
US,FFT,38.1825,-84.9047
US,FTK,37.9071,-85.9721
US,GLW,37.0318,-85.9537
US,HOP,36.6686,-87.4962
US,LEX,38.0365,-84.6059
US,LOU,38.228,-85.6637
US,LOZ,37.0822,-84.0849
US,OWB,37.7401,-87.1668
US,PAH,37.0608,-88.7738
US,PVL,37.5618,-82.5664
US,SDF,38.1744,-85.736
US,SME,37.0534,-84.6159
US,AEX,31.3274,-92.5498
US,ARA,30.0378,-91.8839
US,BAD,32.5018,-93.6627
US,BCS,29.8661,-90.0222
US,BTR,30.5332,-91.1496
US,BXA,30.8137,-89.865
US,CWF,30.2106,-93.1432
US,DRI,30.8317,-93.3399
US,DTN,32.5402,-93.745
US,ESF,31.3949,-92.2958
US,HUM,29.5665,-90.6604
US,LCH,30.1261,-93.2233
US,LFT,30.2053,-91.9876
US,MLU,32.5109,-92.0377
US,MSY,29.9934,-90.258
US,NBG,29.8253,-90.035
US,NEW,30.0424,-90.0283
US,OPL,30.5584,-92.0994
US,POE,31.0448,-93.1917
US,PTN,29.7095,-91.339
US,RSN,32.5144,-92.5917
US,SHV,32.4466,-93.8256
US,UCE,30.4663,-92.4238
US,AUG,44.3206,-69.7973
US,BGR,44.8074,-68.8281
US,BHB,44.45,-68.3615
US,CAR,46.8715,-68.0179
US,FRY,43.9911,-70.9479
US,HUL,46.1231,-67.7921
US,ISS,43.9614,-69.7126
US,LEW,44.0485,-70.2835
US,LIZ,46.9504,-67.8859
US,MLT,45.6478,-68.6856
US,NHZ,43.8922,-69.9386
US,OLD,44.9528,-68.6743
US,OWK,44.7155,-69.8665
US,PNN,45.2007,-67.5644
US,PQI,46.689,-68.0448
US,PWM,43.6462,-70.3093
US,RKD,44.0601,-69.0992
US,SFM,43.3939,-70.708
US,WFK,47.2855,-68.3128
US,WVL,44.5332,-69.6755
US,ADW,38.8108,-76.867
US,ANP,38.9429,-76.5684
US,APG,39.4662,-76.1688
US,BWI,39.1753,-76.6683
US,CBE,39.6154,-78.7609
US,CGE,38.5393,-76.0304
US,CGS,38.9806,-76.9223
US,ESN,38.8042,-76.069
US,FDK,39.4176,-77.3743
US,FME,39.0854,-76.7594
US,GAI,39.1683,-77.166
US,HGR,39.7079,-77.7295
US,LTW,38.3154,-76.5501
US,MTN,39.3257,-76.4138
US,NHK,38.286,-76.4118
US,OCE,38.3104,-75.124
US,SBY,38.3405,-75.5103
US,ACK,41.2531,-70.0602
US,BAF,42.1578,-72.7156
US,BED,42.47,-71.289
US,BOS,42.3643,-71.0052
US,BVY,42.5842,-70.9165
US,EWB,41.6761,-70.9569
US,FMH,41.6584,-70.5214
US,GBR,42.1842,-73.4032
US,GDM,42.55,-72.0161
US,HYA,41.6693,-70.2804
US,LWM,42.7172,-71.1234
US,MMN,42.4618,-71.5184
US,MVY,41.3931,-70.6143
US,MXG,42.3432,-71.509
US,ORH,42.2673,-71.8757
US,OWD,42.1905,-71.1729
US,PMX,42.2233,-72.3114
US,PSF,42.4268,-73.2929
US,PVC,42.0719,-70.2214
US,PYM,41.909,-70.7288
US,UWA,42.282,-72.2148
US,ACB,44.9886,-85.1984
US,ADG,41.8677,-84.0773
US,AMN,43.3221,-84.688
US,APN,45.0781,-83.5603
US,ARB,42.223,-83.7456
US,AZO,42.2349,-85.5521
US,BEH,42.1286,-86.4285
US,BTL,42.3073,-85.2515
US,CAD,44.2753,-85.4189
US,CIU,46.2508,-84.4724
US,CMX,47.1684,-88.4891
US,DRE,46.0093,-83.7439
US,DTW,42.2125,-83.3533
US,ECA,44.3128,-83.4223
US,ESC,45.7227,-87.0937
US,FNT,42.9654,-83.7436
US,GDW,43.9706,-84.475
US,GLR,45.0135,-84.7036
US,GRR,42.8808,-85.5228
US,HAI,41.9598,-85.5934
US,HLM,42.7959,-86.162
US,HTL,44.3598,-84.6711
US,IMT,45.8184,-88.1145
US,IRS,41.8133,-85.439
US,ISQ,45.9746,-86.1718
US,IWD,46.5275,-90.1314
US,JXN,42.2598,-84.4594
US,LAN,42.7787,-84.5874
US,LDM,43.9625,-86.4079
US,MBL,44.2724,-86.2469
US,MBS,43.5329,-84.0796
US,MCD,45.8649,-84.6373
US,MKG,43.1695,-86.2382
US,MNM,45.1267,-87.6384
